"都道府県名","地域コード","年","月","地域区分","データ区分","都道府県コード","地域名称","人数","農泊採択地域数","年間訪問者数","調査年.コード.x","調査年.x","地域.x","総面積","耕地面積","耕地面積率","調査年.コード.y","調査年.y","地域.y","人口密度","X65歳以上人口割合","標準財政規模","第1次産業就業者比率","事業所数","事業所数.宿泊業.飲食サービス業.","農家数.販売農家.","調査年.コード","調査年","地域.コード","年平均気温","降水日数","宿泊業飲食サービス業事業所数比率"
"青森県",2401,2023,1,"市区町村","観光来訪者数",2,"野辺地町",468,0,18774,2021100000,"2021年度","青森県 野辺地町",8168,652,7.982370225269343,2020100000,"2020年度","青森県 野辺地町",450.9,38.088,3990062,7.46,768,119,51,2020100000,"2020年度",2000,11.6,159,15.494791666666666
"青森県",2402,2023,1,"市区町村","観光来訪者数",2,"七戸町",23512,1,509184,2021100000,"2021年度","青森県 七戸町",33723,6950,20.609079856477774,2020100000,"2020年度","青森県 七戸町",125.1,40.829,6637840,20.38,740,73,769,2020100000,"2020年度",2000,11.6,159,9.864864864864865
"青森県",2405,2023,1,"市区町村","観光来訪者数",2,"六戸町",825,0,50130,2021100000,"2021年度","青森県 六戸町",8389,3460,41.244486827989036,2020100000,"2020年度","青森県 六戸町",183,33.799,3732446,18.68,373,31,598,2020100000,"2020年度",2000,11.6,159,8.310991957104557
"青森県",2406,2023,1,"市区町村","観光来訪者数",2,"横浜町",3235,0,191477,2021100000,"2021年度","青森県 横浜町",12638,2180,17.249564804557682,2020100000,"2020年度","青森県 横浜町",137.8,39.986,2162698,29.42,229,22,119,2020100000,"2020年度",2000,11.6,159,9.606986899563319
"青森県",2408,2023,1,"市区町村","観光来訪者数",2,"東北町",5883,0,144160,2021100000,"2021年度","青森県 東北町",32650,8110,24.839203675344564,2020100000,"2020年度","青森県 東北町",143,38.349,6816553,23.83,795,99,857,2020100000,"2020年度",2000,11.6,159,12.452830188679245
"青森県",2411,2023,1,"市区町村","観光来訪者数",2,"六ケ所村",11272,0,223832,2021100000,"2021年度","青森県 六ヶ所村",25268,3730,14.761753997150546,2020100000,"2020年度","青森県 六ヶ所村",92.3,25.253,8363413,10.65,609,81,161,2020100000,"2020年度",2000,11.6,159,13.30049261083744
"青森県",2412,2023,1,"市区町村","観光来訪者数",2,"おいらせ町",3868,0,70805,2021100000,"2021年度","青森県 おいらせ町",7196,3230,44.886047804335746,2020100000,"2020年度","青森県 おいらせ町",411.6,27.483,6675407,8.25,933,113,383,2020100000,"2020年度",2000,11.6,159,12.111468381564846
"青森県",2423,2023,1,"市区町村","観光来訪者数",2,"大間町",114,0,34882,2021100000,"2021年度","青森県 大間町",5209,334,6.411979266653868,2020100000,"2020年度","青森県 大間町",329.5,36.265,2378221,22.15,318,52,10,2020100000,"2020年度",2000,11.6,159,16.352201257861633
"青森県",2424,2023,1,"市区町村","観光来訪者数",2,"東通村",121,0,7479,2021100000,"2021年度","青森県 東通村",29527,1860,6.299319267111457,2020100000,"2020年度","青森県 東通村",93.1,35.55,3589653,23.02,270,40,161,2020100000,"2020年度",2000,11.6,159,14.814814814814813
"青森県",2425,2023,1,"市区町村","観光来訪者数",2,"風間浦村",514,0,9071,2021100000,"2021年度","青森県 風間浦村",6946,12,0.17276130146847107,2020100000,"2020年度","青森県 風間浦村",300.7,46.271,1421227,19.9,117,20,6,2020100000,"2020年度",2000,11.6,159,17.094017094017094
"青森県",2426,2023,1,"市区町村","観光来訪者数",2,"佐井村",1035,0,76171,2021100000,"2021年度","青森県 佐井村",13505,303,2.243613476490189,2020100000,"2020年度","青森県 佐井村",107.1,47.987,1541025,19.93,141,21,12,2020100000,"2020年度",2000,11.6,159,14.893617021276595
"青森県",2441,2023,1,"市区町村","観光来訪者数",2,"三戸町",7192,0,158832,2021100000,"2021年度","青森県 三戸町",15179,2440,16.074840239804995,2020100000,"2020年度","青森県 三戸町",168.7,41.654,4051024,29.65,451,41,525,2020100000,"2020年度",2000,11.6,159,9.090909090909092
"青森県",2442,2023,1,"市区町村","観光来訪者数",2,"五戸町",698,0,14038,2021100000,"2021年度","青森県 五戸町",17767,4380,24.652445545111725,2020100000,"2020年度","青森県 五戸町",188.7,40.313,6116903,21.01,646,57,964,2020100000,"2020年度",2000,11.6,159,8.823529411764707
"青森県",2443,2023,1,"市区町村","観光来訪者数",2,"田子町",1265,1,38826,2021100000,"2021年度","青森県 田子町",24198,2600,10.744689643772212,2020100000,"2020年度","青森県 田子町",104.7,43.921,2915900,35.1,287,28,441,2020100000,"2020年度",2000,11.6,159,9.75609756097561
"青森県",2445,2023,1,"市区町村","観光来訪者数",2,"南部町",3248,1,50327,2021100000,"2021年度","青森県 南部町",15312,3610,23.576280041797286,2020100000,"2020年度","青森県 南部町",220.7,40.008,6680495,22.86,702,44,1005,2020100000,"2020年度",2000,11.6,159,6.267806267806268
"青森県",2446,2023,1,"市区町村","観光来訪者数",2,"階上町",9982,0,183733,2021100000,"2021年度","青森県 階上町",9400,1190,12.659574468085106,2020100000,"2020年度","青森県 階上町",343.2,31.721,3844791,8.29,414,48,135,2020100000,"2020年度",2000,11.6,159,11.594202898550725
"青森県",2450,2023,1,"市区町村","観光来訪者数",2,"新郷村",1362,0,78548,2021100000,"2021年度","青森県 新郷村",15077,1720,11.408105060688465,2020100000,"2020年度","青森県 新郷村",66,49.34,1880842,46.77,120,9,335,2020100000,"2020年度",2000,11.6,159,7.5
"静岡県",22101,2023,1,"市区町村","観光来訪者数",22,"静岡市葵区",132789,1,1648816,2021100000,"2021年度","静岡県 静岡市 葵区",107375,NA,NA,2020100000,"2020年度","静岡県 静岡市 葵区",1951.9,31.054,NA,2.35,15177,2010,1110,2020100000,"2020年度",22000,17.8,108,13.243724056137577
"静岡県",22102,2023,1,"市区町村","観光来訪者数",22,"静岡市駿河区",209686,0,2638834,2021100000,"2021年度","静岡県 静岡市 駿河区",7306,NA,NA,2020100000,"2020年度","静岡県 静岡市 駿河区",3910.2,26.713,NA,1.59,10222,948,464,2020100000,"2020年度",22000,17.8,108,9.2741146546664055
"静岡県",22103,2023,1,"市区町村","観光来訪者数",22,"静岡市清水区",121176,0,1791301,2021100000,"2021年度","静岡県 静岡市 清水区",26502,NA,NA,2020100000,"2020年度","静岡県 静岡市 清水区",1630.1,32.591,NA,2.81,11682,1358,1151,2020100000,"2020年度",22000,17.8,108,11.624721794213318
"静岡県",22131,2023,1,"市区町村","観光来訪者数",22,"浜松市中区",160945,0,2847800,2021100000,"2021年度","静岡県 浜松市 中区",4434,NA,NA,2020100000,"2020年度","静岡県 浜松市 中区",5484.7,26.032,NA,0.79,13440,2138,114,2020100000,"2020年度",22000,17.8,108,15.907738095238095
"静岡県",22132,2023,1,"市区町村","観光来訪者数",22,"浜松市東区",10198,0,166720,2021100000,"2021年度","静岡県 浜松市 東区",4629,NA,NA,2020100000,"2020年度","静岡県 浜松市 東区",2806.6,25.873,NA,1.53,6426,552,302,2020100000,"2020年度",22000,17.8,108,8.590102707749766
"静岡県",22133,2023,1,"市区町村","観光来訪者数",22,"浜松市西区",79725,1,1194516,2021100000,"2021年度","静岡県 浜松市 西区",11471,NA,NA,2020100000,"2020年度","静岡県 浜松市 西区",1416.6,29.175,NA,6.62,4287,417,915,2020100000,"2020年度",22000,17.8,108,9.727081875437369
"静岡県",22134,2023,1,"市区町村","観光来訪者数",22,"浜松市南区",20213,0,275434,2021100000,"2021年度","静岡県 浜松市 南区",4684,NA,NA,2020100000,"2020年度","静岡県 浜松市 南区",2220,27.32,NA,2.16,4101,282,432,2020100000,"2020年度",22000,17.8,108,6.876371616678859
"静岡県",22135,2023,1,"市区町村","観光来訪者数",22,"浜松市北区",36385,1,361945,2021100000,"2021年度","静岡県 浜松市 北区",29554,NA,NA,2020100000,"2020年度","静岡県 浜松市 北区",696.3,30.781,NA,10.2,3803,360,2290,2020100000,"2020年度",22000,17.8,108,9.46621088614252
"静岡県",22136,2023,1,"市区町村","観光来訪者数",22,"浜松市浜北区",10842,0,136620,2021100000,"2021年度","静岡県 浜松市 浜北区",6650,NA,NA,2020100000,"2020年度","静岡県 浜松市 浜北区",1845.3,27.024,NA,3.22,3876,316,467,2020100000,"2020年度",22000,17.8,108,8.152734778121776
"静岡県",22137,2023,1,"市区町村","観光来訪者数",22,"浜松市天竜区",39673,1,370850,2021100000,"2021年度","静岡県 浜松市 天竜区",94384,NA,NA,2020100000,"2020年度","静岡県 浜松市 天竜区",295.5,45.585,NA,7.21,1727,153,369,2020100000,"2020年度",22000,17.8,108,8.859293572669369
"静岡県",22203,2023,1,"市区町村","観光来訪者数",22,"沼津市",111493,1,1531187,2021100000,"2021年度","静岡県 沼津市",18696,1910,10.216089002995293,2020100000,"2020年度","静岡県 沼津市",2029.2,31.939,40816865,2.51,11046,1508,837,2020100000,"2020年度",22000,17.8,108,13.65200072424407
"静岡県",22205,2023,1,"市区町村","観光来訪者数",22,"熱海市",226973,0,2331830,2021100000,"2021年度","静岡県 熱海市",6177,150,2.428363283147159,2020100000,"2020年度","静岡県 熱海市",1453.8,47.872,10224597,1.59,2928,731,72,2020100000,"2020年度",22000,17.8,108,24.96584699453552
"静岡県",22206,2023,1,"市区町村","観光来訪者数",22,"三島市",218266,1,2053756,2021100000,"2021年度","静岡県 三島市",6202,773,12.463721380199935,2020100000,"2020年度","静岡県 三島市",2818.6,29.39,21783654,2.36,5530,887,458,2020100000,"2020年度",22000,17.8,108,16.03978300180832
"静岡県",22207,2023,1,"市区町村","観光来訪者数",22,"富士宮市",128285,1,1920637,2021100000,"2021年度","静岡県 富士宮市",38908,2980,7.659093245605017,2020100000,"2020年度","静岡県 富士宮市",905.8,29.605,26925304,3.18,5837,761,810,2020100000,"2020年度",22000,17.8,108,13.037519273599452
"静岡県",22208,2023,1,"市区町村","観光来訪者数",22,"伊東市",299689,1,3402128,2021100000,"2021年度","静岡県 伊東市",12402,383,3.0882115787776163,2020100000,"2020年度","静岡県 伊東市",1186.6,42.701,15806803,2.56,4596,1065,226,2020100000,"2020年度",22000,17.8,108,23.172323759791123
"静岡県",22209,2023,1,"市区町村","観光来訪者数",22,"島田市",78205,1,849202,2021100000,"2021年度","静岡県 島田市",31570,2930,9.280962939499524,2020100000,"2020年度","静岡県 島田市",890.2,31.526,22359980,5.53,4571,463,1346,2020100000,"2020年度",22000,17.8,108,10.12907460074382
"静岡県",22210,2023,1,"市区町村","観光来訪者数",22,"富士市",96842,0,1202498,2021100000,"2021年度","静岡県 富士市",24495,2330,9.512145335782812,2020100000,"2020年度","静岡県 富士市",1955.3,28.246,51318887,2.06,12532,1443,816,2020100000,"2020年度",22000,17.8,108,11.514522821576763
"静岡県",22211,2023,1,"市区町村","観光来訪者数",22,"磐田市",39631,0,398245,2021100000,"2021年度","静岡県 磐田市",16345,4320,26.430100948302233,2020100000,"2020年度","静岡県 磐田市",1222.6,28.548,39167553,3.69,7000,683,991,2020100000,"2020年度",22000,17.8,108,9.757142857142858
"静岡県",22212,2023,1,"市区町村","観光来訪者数",22,"焼津市",24491,0,284230,2021100000,"2021年度","静岡県 焼津市",7031,1430,20.338500924477316,2020100000,"2020年度","静岡県 焼津市",2059.7,29.862,27758936,2.75,6597,728,806,2020100000,"2020年度",22000,17.8,108,11.035319084432317
"静岡県",22213,2023,1,"市区町村","観光来訪者数",22,"掛川市",220243,1,2419313,2021100000,"2021年度","静岡県 掛川市",26569,4680,17.614513154428092,2020100000,"2020年度","静岡県 掛川市",751.7,27.875,27294753,5.92,5023,625,1376,2020100000,"2020年度",22000,17.8,108,12.442763288871191
"静岡県",22214,2023,1,"市区町村","観光来訪者数",22,"藤枝市",38698,1,532072,2021100000,"2021年度","静岡県 藤枝市",19406,2240,11.542821807688345,2020100000,"2020年度","静岡県 藤枝市",1392.7,30.141,28461312,3.21,6236,695,1025,2020100000,"2020年度",22000,17.8,108,11.144964720974984
"静岡県",22215,2023,1,"市区町村","観光来訪者数",22,"御殿場市",498566,1,6366347,2021100000,"2021年度","静岡県 御殿場市",19490,1820,9.338122113904566,2020100000,"2020年度","静岡県 御殿場市",1022.5,25.603,19061211,3.01,3864,592,972,2020100000,"2020年度",22000,17.8,108,15.320910973084887
"静岡県",22216,2023,1,"市区町村","観光来訪者数",22,"袋井市",96750,0,1098380,2021100000,"2021年度","静岡県 袋井市",10833,3170,29.262438844272133,2020100000,"2020年度","静岡県 袋井市",1021.3,24.253,20269913,3.7,3569,401,637,2020100000,"2020年度",22000,17.8,108,11.235640235360044
"静岡県",22219,2023,1,"市区町村","観光来訪者数",22,"下田市",94762,0,1007333,2021100000,"2021年度","静岡県 下田市",10438,236,2.260969534393562,2020100000,"2020年度","静岡県 下田市",797.7,42.288,6443552,4.99,2117,546,71,2020100000,"2020年度",22000,17.8,108,25.79121398205007
"静岡県",22220,2023,1,"市区町村","観光来訪者数",22,"裾野市",45733,0,751925,2021100000,"2021年度","静岡県 裾野市",13812,798,5.77758470894874,2020100000,"2020年度","静岡県 裾野市",1151.8,26.845,12012560,1.98,1980,218,301,2020100000,"2020年度",22000,17.8,108,11.01010101010101
"静岡県",22221,2023,1,"市区町村","観光来訪者数",22,"湖西市",69124,1,788108,2021100000,"2021年度","静岡県 湖西市",8656,1160,13.401109057301294,2020100000,"2020年度","静岡県 湖西市",1168.4,27.762,13927185,4.5,2415,239,435,2020100000,"2020年度",22000,17.8,108,9.89648033126294
"静岡県",22222,2023,1,"市区町村","観光来訪者数",22,"伊豆市",107038,1,1526883,2021100000,"2021年度","静岡県 伊豆市",36397,1150,3.1596010660219247,2020100000,"2020年度","静岡県 伊豆市",411.8,42.565,10376843,7.29,1876,332,559,2020100000,"2020年度",22000,17.8,108,17.69722814498934
"静岡県",22223,2023,1,"市区町村","観光来訪者数",22,"御前崎市",37309,0,540071,2021100000,"2021年度","静岡県 御前崎市",6556,1410,21.507016473459426,2020100000,"2020年度","静岡県 御前崎市",632.6,30.663,8903593,8.46,1684,228,433,2020100000,"2020年度",22000,17.8,108,13.539192399049881
"静岡県",22224,2023,1,"市区町村","観光来訪者数",22,"菊川市",10313,0,112939,2021100000,"2021年度","静岡県 菊川市",9419,2760,29.302473723325196,2020100000,"2020年度","静岡県 菊川市",664.7,26.918,11613575,8.08,1884,198,912,2020100000,"2020年度",22000,17.8,108,10.509554140127388
"静岡県",22225,2023,1,"市区町村","観光来訪者数",22,"伊豆の国市",54594,0,603676,2021100000,"2021年度","静岡県 伊豆の国市",9462,986,10.420629887972945,2020100000,"2020年度","静岡県 伊豆の国市",1098.9,33.651,12018640,6.09,2493,390,590,2020100000,"2020年度",22000,17.8,108,15.643802647412755
"静岡県",22226,2023,1,"市区町村","観光来訪者数",22,"牧之原市",16937,1,203159,2021100000,"2021年度","静岡県 牧之原市",11169,3110,27.844927925508102,2020100000,"2020年度","静岡県 牧之原市",551.1,31.801,12757347,11.07,2651,251,1061,2020100000,"2020年度",22000,17.8,108,9.46812523576009
"静岡県",22301,2023,1,"市区町村","観光来訪者数",22,"東伊豆町",32425,0,349536,2021100000,"2021年度","静岡県 東伊豆町",7781,223,2.865955532707878,2020100000,"2020年度","静岡県 東伊豆町",563.4,48.015,3649410,8.16,834,180,166,2020100000,"2020年度",22000,17.8,108,21.58273381294964
"静岡県",22302,2023,1,"市区町村","観光来訪者数",22,"河津町",18446,0,296880,2021100000,"2021年度","静岡県 河津町",10069,259,2.5722514648922434,2020100000,"2020年度","静岡県 河津町",362.2,43.086,2591081,11.76,580,152,145,2020100000,"2020年度",22000,17.8,108,26.20689655172414
"静岡県",22304,2023,1,"市区町村","観光来訪者数",22,"南伊豆町",6268,0,111285,2021100000,"2021年度","静岡県 南伊豆町",10994,304,2.7651446243405493,2020100000,"2020年度","静岡県 南伊豆町",320.3,49.168,3312732,10.15,656,208,96,2020100000,"2020年度",22000,17.8,108,31.70731707317073
"静岡県",22305,2023,1,"市区町村","観光来訪者数",22,"松崎町",12161,2,142002,2021100000,"2021年度","静岡県 松崎町",8519,255,2.9933090738349573,2020100000,"2020年度","静岡県 松崎町",437.9,48.824,2482001,6.44,614,161,70,2020100000,"2020年度",22000,17.8,108,26.221498371335507
"静岡県",22306,2023,1,"市区町村","観光来訪者数",22,"西伊豆町",11229,1,201359,2021100000,"2021年度","静岡県 西伊豆町",10554,136,1.2886109531931023,2020100000,"2020年度","静岡県 西伊豆町",563.6,51.537,3470067,5.35,646,137,22,2020100000,"2020年度",22000,17.8,108,21.207430340557277
"静岡県",22325,2023,1,"市区町村","観光来訪者数",22,"函南町",121964,1,1482398,2021100000,"2021年度","静岡県 函南町",6516,644,9.883364027010435,2020100000,"2020年度","静岡県 函南町",1255.8,32.802,8007519,3.48,1431,176,270,2020100000,"2020年度",22000,17.8,108,12.299091544374562
"静岡県",22341,2023,1,"市区町村","観光来訪者数",22,"清水町",5610,0,81374,2021100000,"2021年度","静岡県 清水町",881,80,9.080590238365494,2020100000,"2020年度","静岡県 清水町",4003.8,26.127,6752584,0.96,1677,176,70,2020100000,"2020年度",22000,17.8,108,10.494931425163983
"静岡県",22342,2023,1,"市区町村","観光来訪者数",22,"長泉町",7011,0,93849,2021100000,"2021年度","静岡県 長泉町",2663,209,7.848291400675929,2020100000,"2020年度","静岡県 長泉町",2693.3,22.051,10659439,1.78,1536,109,131,2020100000,"2020年度",22000,17.8,108,7.096354166666667
"静岡県",22344,2023,1,"市区町村","観光来訪者数",22,"小山町",612986,0,9035094,2021100000,"2021年度","静岡県 小山町",13574,531,3.911890378665095,2020100000,"2020年度","静岡県 小山町",411.8,29.992,5673591,4.19,777,116,392,2020100000,"2020年度",22000,17.8,108,14.929214929214929
"静岡県",22424,2023,1,"市区町村","観光来訪者数",22,"吉田町",5748,0,80116,2021100000,"2021年度","静岡県 吉田町",2073,330,15.918958031837915,2020100000,"2020年度","静岡県 吉田町",1416.2,25.824,6927723,3.18,1320,109,135,2020100000,"2020年度",22000,17.8,108,8.257575757575758
"静岡県",22429,2023,1,"市区町村","観光来訪者数",22,"川根本町",2896,1,60576,2021100000,"2021年度","静岡県 川根本町",49688,510,1.0264047657382065,2020100000,"2020年度","静岡県 川根本町",130.9,49.565,3944757,11.97,496,64,288,2020100000,"2020年度",22000,17.8,108,12.903225806451612
"静岡県",22461,2023,1,"市区町村","観光来訪者数",22,"森町",59767,0,320951,2021100000,"2021年度","静岡県 森町",13391,990,7.393025166156374,2020100000,"2020年度","静岡県 森町",450,34.376,5439107,7.62,894,52,293,2020100000,"2020年度",22000,17.8,108,5.8165548098434
"石川県",17201,2023,1,"市区町村","観光来訪者数",17,"金沢市",180797,0,3929388,2021100000,"2021年度","石川県 金沢市",46879,3450,7.359372000255979,2020100000,"2020年度","石川県 金沢市",2407.9,26.168,102193631,1.22,27322,3581,1319,2020100000,"2020年度",17000,15.9,194,13.106653978478883
"石川県",17202,2023,1,"市区町村","観光来訪者数",17,"七尾市",54762,6,1240033,2021100000,"2021年度","石川県 七尾市",31829,3400,10.682082377705866,2020100000,"2020年度","石川県 七尾市",439.6,38.509,18250491,5.07,3688,513,1064,2020100000,"2020年度",17000,15.9,194,13.90997830802603
"石川県",17203,2023,1,"市区町村","観光来訪者数",17,"小松市",47380,2,971526,2021100000,"2021年度","石川県 小松市",37105,3870,10.429861204689395,2020100000,"2020年度","石川県 小松市",947.9,28.661,26581089,1.89,6007,687,667,2020100000,"2020年度",17000,15.9,194,11.436657233227901
"石川県",17204,2023,1,"市区町村","観光来訪者数",17,"輪島市",16559,1,513230,2021100000,"2021年度","石川県 輪島市",42632,1970,4.620942015387502,2020100000,"2020年度","石川県 輪島市",245,46.03,11790829,10.26,1937,234,644,2020100000,"2020年度",17000,15.9,194,12.080536912751679
"石川県",17205,2023,1,"市区町村","観光来訪者数",17,"珠洲市",8595,0,394185,2021100000,"2021年度","石川県 珠洲市",24720,2110,8.535598705501618,2020100000,"2020年度","石川県 珠洲市",213.3,51.613,6859240,10.31,1136,109,410,2020100000,"2020年度",17000,15.9,194,9.59507042253521
"石川県",17206,2023,1,"市区町村","観光来訪者数",17,"加賀市",42804,0,727293,2021100000,"2021年度","石川県 加賀市",30587,3450,11.279301664105667,2020100000,"2020年度","石川県 加賀市",688.5,35.876,18098961,3.49,3959,530,803,2020100000,"2020年度",17000,15.9,194,13.38721899469563
"石川県",17207,2023,1,"市区町村","観光来訪者数",17,"羽咋市",62186,1,771490,2021100000,"2021年度","石川県 羽咋市",8185,2270,27.733659132559563,2020100000,"2020年度","石川県 羽咋市",387.3,40.334,7071084,5.95,1272,141,478,2020100000,"2020年度",17000,15.9,194,11.084905660377359
"石川県",17209,2023,1,"市区町村","観光来訪者数",17,"かほく市",27330,0,536626,2021100000,"2021年度","石川県 かほく市",6444,1230,19.08752327746741,2020100000,"2020年度","石川県 かほく市",870.7,29.562,10564738,2.17,1816,140,248,2020100000,"2020年度",17000,15.9,194,7.709251101321586
"石川県",17210,2023,1,"市区町村","観光来訪者数",17,"白山市",106039,2,953387,2021100000,"2021年度","石川県 白山市",75493,4660,6.172757739128131,2020100000,"2020年度","石川県 白山市",557.1,27.986,31294461,2.58,5031,496,662,2020100000,"2020年度",17000,15.9,194,9.858874975154045
"石川県",17211,2023,1,"市区町村","観光来訪者数",17,"能美市",15197,0,377354,2021100000,"2021年度","石川県 能美市",8414,1830,21.74946517708581,2020100000,"2020年度","石川県 能美市",1000.5,26.157,14216019,1.71,2238,167,300,2020100000,"2020年度",17000,15.9,194,7.462019660411082
"石川県",17212,2023,1,"市区町村","観光来訪者数",17,"野々市市",1287,0,18637,2021100000,"2021年度","石川県 野々市市",1356,268,19.76401179941003,2020100000,"2020年度","石川県 野々市市",4221.1,19.573,11227774,1.06,2441,333,97,2020100000,"2020年度",17000,15.9,194,13.64195002048341
"石川県",17324,2023,1,"市区町村","観光来訪者数",17,"川北町",572,0,24126,2021100000,"2021年度","石川県 川北町",1464,766,52.322404371584696,2020100000,"2020年度","石川県 川北町",419.1,23.602,2254473,4.42,293,12,101,2020100000,"2020年度",17000,15.9,194,4.09556313993174
"石川県",17361,2023,1,"市区町村","観光来訪者数",17,"津幡町",9924,0,172704,2021100000,"2021年度","石川県 津幡町",11059,1820,16.45718419386925,2020100000,"2020年度","石川県 津幡町",680.9,24.461,8731534,2.27,1150,102,315,2020100000,"2020年度",17000,15.9,194,8.869565217391303
"石川県",17365,2023,1,"市区町村","観光来訪者数",17,"内灘町",4539,0,132997,2021100000,"2021年度","石川県 内灘町",2033,562,27.643876045253318,2020100000,"2020年度","石川県 内灘町",1599.9,26.646,5874532,1.15,903,92,48,2020100000,"2020年度",17000,15.9,194,10.188261351052049
"石川県",17384,2023,1,"市区町村","観光来訪者数",17,"志賀町",9902,1,287457,2021100000,"2021年度","石川県 志賀町",24676,2890,11.711784730102123,2020100000,"2020年度","石川県 志賀町",218.7,44.616,8732337,9.5,1192,130,743,2020100000,"2020年度",17000,15.9,194,10.906040268456376
"石川県",17386,2023,1,"市区町村","観光来訪者数",17,"宝達志水町",8541,0,238200,2021100000,"2021年度","石川県 宝達志水町",11151,1470,13.182674199623351,2020100000,"2020年度","石川県 宝達志水町",302.6,39.559,5395141,7.03,562,43,308,2020100000,"2020年度",17000,15.9,194,7.6512455516014235
"石川県",17407,2023,1,"市区町村","観光来訪者数",17,"中能登町",5832,0,121958,2021100000,"2021年度","石川県 中能登町",8945,1660,18.557853549468977,2020100000,"2020年度","石川県 中能登町",431.6,37.164,6653616,4.62,839,67,308,2020100000,"2020年度",17000,15.9,194,7.985697258641239
"石川県",17461,2023,1,"市区町村","観光来訪者数",17,"穴水町",6364,1,165102,2021100000,"2021年度","石川県 穴水町",18321,1070,5.8402925604497575,2020100000,"2020年度","石川県 穴水町",163.2,49.075,4061488,10.17,628,72,227,2020100000,"2020年度",17000,15.9,194,11.464968152866243
"石川県",17463,2023,1,"市区町村","観光来訪者数",17,"能登町",6984,2,197148,2021100000,"2021年度","石川県 能登町",27327,1830,6.696673619497201,2020100000,"2020年度","石川県 能登町",224.7,50.424,8906573,13.28,1226,120,521,2020100000,"2020年度",17000,15.9,194,9.787928221859707
"千葉県",12101,2023,1,"市区町村","観光来訪者数",12,"千葉市中央区",87794,NA,1494050,2021100000,"2021年度","千葉県 千葉市 中央区",4471,NA,NA,2020100000,"2020年度","千葉県 千葉市 中央区",5170.6,21.571,NA,0.34,11306,1588,40,2020100000,"2020年度",12000,17,115,14.045639483460109
"千葉県",12102,2023,1,"市区町村","観光来訪者数",12,"千葉市花見川区",16978,NA,105998,2021100000,"2021年度","千葉県 千葉市 花見川区",3419,NA,NA,2020100000,"2020年度","千葉県 千葉市 花見川区",5866,27.62,NA,0.63,4343,429,142,2020100000,"2020年度",12000,17,115,9.87796454064011
"千葉県",12103,2023,1,"市区町村","観光来訪者数",12,"千葉市稲毛区",28576,NA,350885,2021100000,"2021年度","千葉県 千葉市 稲毛区",2122,NA,NA,2020100000,"2020年度","千葉県 千葉市 稲毛区",8451.7,26.015,NA,0.44,4344,501,33,2020100000,"2020年度",12000,17,115,11.533149171270718
"千葉県",12104,2023,1,"市区町村","観光来訪者数",12,"千葉市若葉区",13654,NA,264543,2021100000,"2021年度","千葉県 千葉市 若葉区",8419,NA,NA,2020100000,"2020年度","千葉県 千葉市 若葉区",2560.4,30.416,NA,1.38,4139,411,392,2020100000,"2020年度",12000,17,115,9.929934766851897
"千葉県",12105,2023,1,"市区町村","観光来訪者数",12,"千葉市緑区",41613,NA,472556,2021100000,"2021年度","千葉県 千葉市 緑区",6625,NA,NA,2020100000,"2020年度","千葉県 千葉市 緑区",2888.2,22.972,NA,1.51,2811,294,254,2020100000,"2020年度",12000,17,115,10.458911419423693
"千葉県",12106,2023,1,"市区町村","観光来訪者数",12,"千葉市美浜区",363285,NA,6094763,2021100000,"2021年度","千葉県 千葉市 美浜区",2120,NA,NA,2020100000,"2020年度","千葉県 千葉市 美浜区",7025.7,26.26,NA,0.17,3704,458,1,2020100000,"2020年度",12000,17,115,12.36501079913607
"千葉県",12202,2023,1,"市区町村","観光来訪者数",12,"銚子市",19835,NA,192920,2021100000,"2021年度","千葉県 銚子市",8420,2510,29.80997624703088,2020100000,"2020年度","千葉県 銚子市",840.3,37.742,14748118,10.55,4021,581,857,2020100000,"2020年度",12000,17,115,14.449142004476498
"千葉県",12203,2023,1,"市区町村","観光来訪者数",12,"市川市",80805,NA,979577,2021100000,"2021年度","千葉県 市川市",5745,518,9.016536118363796,2020100000,"2020年度","千葉県 市川市",8834.5,20.81,91676215,0.52,12673,1742,278,2020100000,"2020年度",12000,17,115,13.745758699597568
"千葉県",12204,2023,1,"市区町村","観光来訪者数",12,"船橋市",38641,NA,453109,2021100000,"2021年度","千葉県 船橋市",8562,1170,13.665031534688158,2020100000,"2020年度","千葉県 船橋市",7828.9,23.763,119445097,0.77,16541,2281,610,2020100000,"2020年度",12000,17,115,13.789976422223566
"千葉県",12205,2023,1,"市区町村","観光来訪者数",12,"館山市",59714,NA,638688,2021100000,"2021年度","千葉県 館山市",11005,1690,15.356656065424806,2020100000,"2020年度","千葉県 館山市",728,39.275,11246540,7.08,3025,591,613,2020100000,"2020年度",12000,17,115,19.537190082644628
"千葉県",12206,2023,1,"市区町村","観光来訪者数",12,"木更津市",99519,NA,1253687,2021100000,"2021年度","千葉県 木更津市",13890,2430,17.49460043196544,2020100000,"2020年度","千葉県 木更津市",1424.9,27.444,26723918,2.4,5183,742,711,2020100000,"2020年度",12000,17,115,14.316033185413854
"千葉県",12207,2023,1,"市区町村","観光来訪者数",12,"松戸市",28531,NA,460535,2021100000,"2021年度","千葉県 松戸市",6138,691,11.257738677093517,2020100000,"2020年度","千葉県 松戸市",8373.6,25.61,90471061,0.69,13594,1876,464,2020100000,"2020年度",12000,17,115,13.80020597322348
